419366.544,3819960.46,867.496,419372.55,3819962.716,869.362
419386.071,3819960.951,867.858,419390.463,3819963.004,869.383
419404.414,3819962.928,868.543,419408.925,3819963.177,869.416
419423.42,3819962.699,868.51,419427.296,3819963.35,869.413
419440.513,3819962.81,868.525,419445.024,3819963.529,869.426
419459.169,3819963.513,868.95,419463.95,3819964.253,869.42
419478.464,3819966.47,868.983,419484.081,3819966.186,869.36
419498.17,3819968.721,869.048,419503.206,3819968.572,869.426
419518.006,3819971.726,868.885,419523.533,3819971.946,869.392
419538.684,3819974.826,869.14,419543.862,3819975.542,869.393
419560.369,3819977.119,868.359,419564.563,3819979.69,869.349
419580.539,3819982.696,868.587,419583.523,3819984.185,869.371
419601.313,3819988.179,868.541,419603.688,3819990.113,869.397
419618.382,3819993.152,868.741,419623.769,3819996.928,869.388
419636.361,3820001.054,869.389,419642.016,3820003.982,869.37
419655.232,3820008.963,869.319,419661.193,3820012.47,869.372
419673.296,3820017.636,869.638,419680.01,3820021.737,869.372
419692.062,3820027.807,869.911,419697.45,3820031.128,869.382
419712.396,3820038.982,869.185,419715.912,3820041.952,869.348
419731.654,3820051.191,869.072,419734.2,3820053.776,869.364
419750.385,3820063.065,869.233,419751.107,3820065.279,869.38
419770.122,3820077.401,869.601,419768.762,3820078.328,869.414
419788.819,3820093.243,869.34,419786.152,3820092.601,869.411
419805.717,3820108.045,868.899,419801.609,3820106.336,869.381
419821.586,3820123.529,868.977,419817.631,3820121.73,869.373
419834.399,3820138.339,868.819,419832.561,3820138.353,869.322
419848.455,3820155.268,868.733,419845.466,3820154.44,869.348
419862.733,3820173.073,868.535,419858.84,3820171.632,869.324
419872.556,3820190.31,868.437,419871.391,3820189.275,869.352
419883.571,3820207.564,868.305,419883.122,3820207.701,869.38
419894.517,3820222.044,867.89,419893.65,3820225.029,869.342
419907.195,3820243.263,866.994,419904.287,3820244.352,869.334
419917.122,3820263.314,867.075,419914.005,3820263.684,869.363
419926.595,3820282.531,867.069,419922.156,3820282.252,869.37
419931.447,3820301.858,868.149,419930.048,3820302.82,869.386
419939.24,3820322.757,868.19,419937.294,3820323.06,869.397
419945.757,3820343.618,867.905,419943.431,3820342.422,869.399
419949.075,3820365.593,868.061,419948.573,3820363.568,869.395
419953.564,3820387.777,867.746,419952.614,3820384.946,869.374
419954.874,3820409.706,867.209,419955.818,3820404.999,869.379
419954.456,3820425.295,867.321,419959.218,3820426.604,869.379
419957.275,3820445.211,867.592,419962.241,3820446.992,869.341
419960.918,3820462.741,867.988,419965.063,3820465.384,869.35
419963.539,3820476.051,868.141,419967.888,3820484.109,869.338
419967.65,3820495.247,868.773,419970.613,3820501.948,869.336
419968.741,3820509.45,869.202,419972.863,3820517.905,869.326
419970.936,3820526.611,869.531,419975.4,3820535.19,869.345
419973.148,3820542.513,869.851,419978.022,3820551.698,869.342
419974.269,3820557.86,869.919,419981.091,3820566.871,869.344
419979.382,3820574.691,869.987,419985.089,3820583.146,869.348
419985.43,3820590.608,870.165,419989.999,3820598.746,869.388
419992.297,3820606.2,870.49,419996.372,3820613.558,869.39
419997.561,3820621.251,870.593,420002.74,3820627.815,869.377
420004.598,3820637.006,870.837,420009.944,3820643.285,869.389
420014.09,3820651.397,870.797,420017.695,3820658.196,869.403
420022.743,3820667.067,870.854,420026.175,3820672.324,869.411
420034.719,3820684.334,870.413,420035.937,3820686.219,869.396
420045.37,3820697.882,870.185,420046.702,3820699.218,869.415
420058.336,3820711.644,870.051,420057.733,3820710.994,869.418
420074.466,3820726.85,869.202,420069.961,3820723.314,869.381
